point_id,x,y,z,r,g,b,n_obs,mean_reproj_error
1407,0.038816108048206135,0.07993814359829796,0.01785026507703319,90,94,84,2,0.15151522577654788
1408,0.005402828020888892,0.029074695361867745,0.03541878358253021,158,151,140,11,0.2131870497106614
1409,0.005716858104618023,0.06303490185421301,0.011248045754040072,196,193,176,10,0.5132577078378568
1410,0.048997437458793584,0.0779244858196216,0.03499948477503735,197,192,162,12,1.4185449178496576
1411,0.036212843012146036,0.08611726877613607,0.022470581136751655,169,165,157,5,0.49921713528751077
1412,0.006676906955660615,0.0802694532583875,-0.011132764763418049,109,104,96,3,0.30427620206341816
1413,-0.015203271577411822,0.06042457374361243,-0.011678008410706913,3,1,0,3,0.4750635295647556
1414,0.04680353747314185,0.06817871972081854,0.03983000738098727,76,79,69,7,0.8106192292906264
1415,0.011578332946107103,0.09270763540057522,-0.008750898982517491,113,112,96,6,0.7463874882408997
1416,0.026550472129299705,0.038826703303807206,0.05320224557060021,133,123,113,10,0.3832609631979651
1417,0.042799255796104885,0.0932584575606667,0.017497117234765075,71,72,61,4,0.6314256682554564
1418,0.015501328463816176,0.03847976417728692,0.021287925405307724,176,167,156,8,0.19537860755628403
1419,0.045709623450611886,0.061799177297740676,0.041520439657218494,175,183,165,5,0.47527926470761167
1420,0.03389613040960068,0.03661127825786467,0.04379648124327264,111,115,102,4,0.49588695504922997
1421,0.02351320501417691,0.057848657238001616,0.02868183945220224,154,147,139,9,0.9255298088472492
1422,0.03874182091156907,0.09432880637064216,0.01906159560734143,134,128,118,13,0.9778506263206572
1423,0.022654296379717748,0.03286104792571496,-0.005665089415156839,87,83,75,5,1.473137217701458
1424,0.04056922101390305,0.0863262582993568,0.016274865300921225,62,64,56,3,0.3635387261303416
1425,0.0005845384189423583,0.02980106614147253,0.03069663389079584,145,136,122,13,0.2107765419347647
1426,0.018455484418667185,0.03669506030804846,0.026928883440791376,221,210,194,4,0.6684442888801561
1427,0.004089151705065898,0.08161731953957006,-0.011874796758484582,88,84,81,12,1.6673524953842074
1428,0.02568279647353836,0.10188955058848782,0.00531132481178999,113,111,100,11,2.2298889045283503
1429,-0.019196888748320182,0.02867524975879757,-0.010023971318970046,55,49,41,2,0.025387625424305456
1430,0.04647677176204884,0.027173732633105564,0.010418177139046024,106,99,88,2,0.5377269600198048
1431,0.04463316394818836,0.08948623794297894,0.02347169220501863,184,175,171,2,0.3869120130978194
1432,0.030651833889053653,0.04215032842991172,0.04909226593772193,200,197,183,5,1.7051916518380659
1433,0.028973685586556063,0.03897857567745973,0.05188702912493815,213,210,187,4,0.878924152228475
1434,0.027941428447341078,0.1044625479875211,0.009651085917257673,166,165,150,3,0.5647269285318497
1435,0.04442632264447306,0.023310508327485727,0.02483634469099656,16,9,0,4,0.31747180594018676
1436,0.006051171551234874,0.025069748599225474,0.03689639267554521,81,75,64,10,0.20631560681795577
1437,-0.002665173581341938,0.06284027322429407,-0.006650724504597191,104,100,83,5,0.5503631653548238
1438,0.04428782451321278,0.05709976677069065,0.04624302917872785,208,193,179,2,0.04444549902762142
1439,0.022389372718976525,0.09575756098406844,0.005794808115445758,155,150,138,14,0.6220066043994148
1440,0.00376787317982169,0.031947388941806876,0.0001238295427846276,157,147,137,3,0.2170725994164319
1441,-0.005400795529456743,0.029058105943374126,0.01843126588248152,120,117,105,5,0.46470923367772243
1442,0.00966697370987745,0.0882430283103416,-0.0077219398630679805,119,116,99,8,1.2478569239669202
1443,0.012782001422062846,0.03159397185315679,0.04854878048947897,167,161,136,3,0.3314570996951945
1444,0.020010432518079352,0.08121207962693605,-0.001876507029619806,112,113,100,2,0.11830367092687784
1445,0.00850579183600688,0.029813370451548363,0.04663183912973547,32,24,17,2,0.11427546038383665
1446,-0.0007139892509081583,0.028300091933187877,-0.0050070140054818985,85,79,77,4,0.3667130110425171
1447,-0.014515402476600181,0.05896113771084283,-0.01084860268012105,3,1,1,11,1.9154933470292954
1449,0.032033291206016765,0.02927096059828514,0.03603527958542518,125,126,115,4,0.18511078793376323
1450,-0.017160324003085942,0.023424841481036712,-0.01449097804924895,19,16,13,3,0.10840486431309
1451,0.04723040274911303,0.0259313018869592,0.0094094826780537,82,76,70,5,0.24481981780758438
1452,0.04360126166104895,0.09137352907812339,0.022097635835824168,248,234,216,3,0.4612605189453404
1453,-0.007104954308510577,0.02531268387857407,0.019221664748861743,113,114,102,2,0.30565122611106005
1454,0.03859653514305899,0.04857935081357733,0.01900418940343501,58,56,46,2,0.08358263554937964
1455,0.003843031140116737,0.034467449958155705,0.007658368030703709,164,160,149,4,0.3284333594608205
1456,0.03459558150009394,0.042891452731722825,0.014047184572395071,48,42,36,8,0.2877820232645715
1457,-0.011908909528551746,0.039871162268465085,-0.0006773835094111926,215,212,199,5,0.7709577921842946
1458,0.023922265413608507,0.09845654982753799,0.006798186306632158,150,148,134,13,0.39624169090522204
1459,-0.0007650834417659314,0.06378045306931618,-0.011655507338096659,106,107,98,2,0.372149684516807
1460,0.021923269062126133,0.08270778508469288,0.00135275107915079,71,71,62,3,0.9014667118232965
1461,-0.006423884971976808,0.02242740814787485,0.021489234682933667,14,8,1,2,0.561143160891718
1462,0.026298529403281066,0.039542718113642995,0.05316460799345072,142,132,124,9,0.5261362660271808
1463,0.04451751802539151,0.0670581339772869,0.03383790831947767,91,93,84,8,0.20783852334846847
1464,0.028120887082830132,0.10290102374715751,0.002350826501345132,147,156,148,4,0.8156930034952239
1465,0.024291083201931716,0.08951053383709767,-0.0016244318673514593,57,56,50,5,0.9206747284950609
1466,0.016723256802518585,0.03478855056226583,0.049227818212194366,176,165,156,4,0.1751648424428195
1467,0.043210797237171784,0.07082942421904653,0.03517965486267047,220,212,200,2,0.009761088631911323
1468,0.04597846472416105,0.027135242971997067,0.008114261432542375,95,89,80,3,0.535406536209062
1469,0.0035979636359548366,0.03323027264230921,-0.0012826604197589979,164,155,147,5,2.8326716085932895
1470,-0.003494245444660441,0.03184079002832402,0.016528991107131578,180,172,163,4,0.2896784105476252
1471,0.00932605873742598,0.08938431628033708,-0.009508479069548183,115,113,99,2,0.16826478582610213
1472,-0.003989209085702266,0.03152688871564213,0.011597360341183305,173,164,153,2,0.04272703490155229
1473,0.045941162229172064,0.09020373951967661,0.028769320394094522,10,4,3,3,0.7003000623939767
1474,0.019960078890190695,0.02105067321340266,-0.015620799555441675,2,0,1,3,0.48483787507592435
1475,0.0046019554192547,0.029066797595793566,0.03477210269831752,153,146,135,5,0.25188767464526585
1476,0.03580811587743811,0.0907453671243564,0.017115650397462434,255,247,229,7,0.41224689430874645
1477,-0.029828067361673583,0.02499013675569522,-0.012235203824809643,25,21,20,4,2.477714773397624
1478,0.027203531611656753,0.05751994513695358,0.029129083911794827,130,123,110,7,0.6314386542908313
1479,0.03091928452744567,0.08508956115747403,0.007465366593301258,35,33,30,5,1.563743011741332
1480,0.005491344084248501,0.03298507400931678,0.0028724701866620454,164,161,147,3,0.5876735309730793
1481,0.017053573703346505,0.05185908364421721,0.013447668540417188,96,90,74,2,0.5802198948166553
1482,0.02848867065725051,0.09067565442542876,0.003350303588814536,58,57,50,2,0.09367963311603997
1483,0.002222514823284553,0.07733179968339647,-0.010159074643132066,155,157,137,4,0.6818041540514931
1484,-0.003181452240130149,0.03995329824312168,-0.00559616739038791,73,67,61,4,0.9264327389567082
1485,0.000373027304516192,0.072408711708062,-0.006502857954681084,187,187,168,14,0.3277393535757189
1486,0.02348309569226867,0.08509587336759501,0.008961626941381274,216,206,185,5,0.27319308502041
1487,0.0377300751901847,0.03867906700190042,0.026286658707473633,107,100,91,2,1.005624548954146
1488,0.0025101039689859562,0.029340514093764643,0.033002345316818234,163,153,143,2,0.0661846181628549
1489,0.02699491234985684,0.04067363035878258,0.02578680956519269,124,114,98,2,0.10984939774923144
1490,0.042068578885978945,0.07061951457755092,0.026298291541604214,37,40,36,3,0.4237088941635989
1491,0.029646192030993522,0.09479591595245952,0.013879700775349516,179,174,166,9,0.27926893772715444
1492,0.01368210565077277,0.09316826254224744,-0.010222201755557386,98,89,75,3,0.130034296160544
1493,0.01881525044174762,0.051364202827453846,0.014250245872891323,135,128,115,2,0.06343288730943461
1494,0.005612492318119027,0.036844400074461874,0.009211610815986338,152,148,137,2,0.04869362385521772
1495,0.0013042174322164827,0.06660172255943896,-0.0057340485518933716,147,146,127,13,1.222214662414139
1496,0.027642455879516616,0.06527693333353334,-0.006699635532112833,95,92,86,7,1.2896674319721069
1497,0.019612081695623503,0.05090553698885046,0.01387118427183366,137,128,116,2,0.04028916775633033
1498,-0.005874265326800681,0.020986733388374867,-0.021905936264485736,7,2,1,2,0.7986272010597881
1499,0.040392959886217904,0.06740709610790609,0.033537738577823856,167,153,142,9,1.188460682914246
1500,0.0021278654601910195,0.07881672241218765,-0.01483941218627525,90,85,85,2,0.5761340567618976
1501,0.013247141027145623,0.03284762182540763,0.0389151797267926,144,136,129,8,0.24443513485643534
1503,0.007038476350039644,0.08003950243784377,-0.012034115159049289,106,101,94,2,0.18480383775588893
1504,0.03986858341367842,0.06700473742732402,0.035154497864505634,146,134,126,5,0.6335657857454308
1505,0.04365207334113152,0.054434131283273124,0.040709073496773614,45,45,37,5,0.4244513164356173
1506,0.04639472672944265,0.06662669732494365,0.04009240813316025,60,58,49,3,0.061880007128589515
1507,0.004186965553470513,0.03551928045876646,0.007898601357485208,143,144,137,4,1.3908809369024144
1508,0.04235124400726805,0.0719357586217896,0.026439459950745484,61,61,58,15,0.605703040740188
1509,0.03588924319259657,0.09620649885439103,0.016476940937669122,143,137,124,2,0.4355736609972023
1510,0.010075412538393738,0.08580758375820466,-0.00405927278956629,146,147,132,14,0.5142519101723292
1511,0.020792391512934775,0.10392284676158821,-0.004117634844530178,0,0,0,8,1.8400736620032396
1512,-0.002841294498998101,0.04296741986711529,-0.008131460925476864,97,94,89,4,0.8702411453740082
1513,0.03196220818542426,0.08809362730198453,0.017043537927428777,178,170,162,4,0.528682149959731
1514,0.04592467980312743,0.06787758408855532,0.036865847198177586,32,32,21,3,0.7781138092149966
1515,0.04377034950798037,0.08608951046503238,0.02001893106489733,67,66,59,9,0.979267130840422
1516,0.00423092794806725,0.0823691348138712,-0.010842740957178127,108,106,98,3,0.1276210056072545
1517,0.02571522980579344,0.05769870331496191,0.029694750252773478,164,159,149,3,1.1005832935745057
1518,0.017599069298443487,0.03894378089588976,0.023725594919008258,216,207,196,7,0.6204552486665241
1519,0.019513681586948776,0.08921862912972331,-0.005472703763067775,75,74,69,2,1.0375406815043005
1520,0.02449771573885528,0.10154850357911178,0.003532055122873057,115,114,104,2,0.23403496345213232
1521,0.028704234351379452,0.10141776361622783,0.005257703317658679,99,100,93,2,0.6408711084788723
1522,-0.003811096815002545,0.030013939714282352,0.004513406962475992,134,128,110,3,1.0793304430580093
1523,0.016931036643479457,0.06715991101053198,0.0072399861503963025,203,193,183,2,0.020337220093478624
1524,0.03105386224410756,0.04213569444782462,0.04490153013545159,142,129,121,2,0.5894740672194185
1525,0.005440526817152441,0.05301400006147484,0.00808316693978152,111,105,96,4,1.7511564304568688
1526,-0.0019249111171824838,0.029934517288550018,0.02803545258897064,165,156,142,14,0.3412542609286429
1527,0.014351682497371752,0.08319789182637566,0.0011642694504931284,141,136,122,7,0.16438071862589196
1528,0.015227129978111806,0.0809489337966978,0.007422259094376621,173,169,157,4,0.09667110734531528
1529,0.027571907012107214,0.03912187745238874,-0.0018277775485983682,119,117,103,2,0.10437217404588399
1530,0.039801033601734516,0.09423220114275212,0.013604160066812454,74,75,66,14,1.2418037985030879
1531,0.008258125539446977,0.025897154861201088,0.03780066708968562,27,21,15,5,0.5866736676293532
1532,0.025303546557197246,0.058625391884368765,0.02947649918526849,136,127,119,2,0.15585844365246163
1533,0.04669498538015783,0.07579895272923079,0.0285366077447983,61,62,53,4,0.3971209010368483
1534,0.0006424425451323294,0.06514086078603422,-0.011556255662190644,54,50,47,3,0.3238302467404594
1535,0.009910759502306188,0.03232292235823469,0.04414651246089296,128,121,112,3,0.1452245902211475
1536,0.016058426228646283,0.035673681235888745,0.025683541062166113,166,155,146,8,0.819729840605615
1537,0.019208887865660343,0.04439518674304645,-0.005552451737604557,88,85,77,5,0.5798341612137395
1538,0.020204883229404502,0.035481458755883835,0.04659930049297617,212,206,195,2,0.03672412148040975
1539,0.04124752462346835,0.09989541037117994,0.017562441958180026,76,75,65,4,0.41832141465238587
1540,0.03607151330547801,0.043595359928296384,0.05186117357525521,171,163,156,5,0.39036901886176156
1541,0.0281121820698818,0.09168938318161239,0.013843825049965367,161,158,146,6,0.7253166593142758
1542,0.009380145778814086,0.029162386768429166,-0.012220990129335425,111,109,99,4,0.690375405042704
1543,-0.03525289914654558,0.022663956565098446,-0.024317779826468322,18,14,12,2,0.1083955705757924
1544,-0.01286326639111416,0.03761539509700445,-0.013215626074629016,108,102,97,9,0.5706406296940808
1545,0.006670035630355259,0.03293847970917315,-0.0036068970023636787,115,115,102,2,0.5185447886057624
1546,-0.014204858428036388,0.05881883645983271,-0.011527805814722972,2,2,1,4,0.9538613467815108
1547,-0.012488966983379701,0.058650294635551506,-0.009758937731476772,126,125,107,10,0.45993547820205477
1548,-0.003110543440467296,0.022829053194471535,-0.0035775161078032886,15,7,4,3,1.0418276045459158
1549,0.011588647636509663,0.0791691171320912,-0.006164031100348226,66,62,57,4,1.314814935417921
1550,-0.02119340262164219,0.03491143119790058,-0.011690495287295202,8,7,5,4,2.637600927518176
1551,0.041573897606453886,0.044437603799518804,0.04975447030304607,69,66,52,4,0.2994787795777433
1552,0.01442650488570909,0.042454231499215025,-0.0023618317348944717,101,97,90,5,0.48793621680447236
1553,0.03600808221613706,0.03360307990422535,0.015316098440934527,173,165,152,11,1.5018722675974039
1554,-0.005383887391140592,0.045073295097601454,-0.0002648274685812244,179,177,160,3,0.5477598328726218
1555,-0.01227799336580406,0.03116489406500886,-0.010510614050359805,58,55,51,11,0.5794552228727062
1556,0.03499050572526146,0.10067855781224358,0.011203097788422853,99,98,94,4,0.5010522646565054
1557,0.016523077830555642,0.024416681138540213,0.03930625746728261,69,65,63,13,0.23875669558502927
1558,0.00038855084235191986,0.02717893858842289,-0.007296961802878468,98,93,84,9,0.3998674494668361
1559,0.044552532075197854,0.06503567377298837,0.04242069018353216,187,174,166,2,0.03277916355737155
1560,0.027319317999768014,0.040743592790989214,0.05121414162196053,130,120,113,5,1.0641215321843576
1561,-0.02357266808597955,0.023298587675651475,-0.014230067326816934,4,1,0,2,0.0980048178126671
1562,0.026982301776473937,0.03964717965512576,0.05341369776782045,149,138,126,10,0.2647875300831876
1563,0.0421315374664301,0.07811359952053981,0.02967576716208856,197,192,178,2,0.5839723581242211
1564,-0.0034355047712531198,0.06077041533161028,-0.011334372731508226,96,90,85,3,0.29447271745566983
1565,0.031247445819769473,0.03924520158973303,0.051929539614407695,224,208,200,5,0.7710612429530841
1566,0.009319571423084237,0.07595360740471713,0.0007977592569819087,141,139,129,2,0.886255269777047
1567,0.0460274461219357,0.07023615628914072,0.03773867027914029,74,70,56,4,0.21956512028727262
1568,0.024095441891342353,0.10120929329105817,0.004913485036119741,113,113,100,3,0.08007901531533897
1569,0.006115587394237147,0.0845511199979545,-0.010702447142431359,3,1,2,8,1.2008088009682913
1570,0.045513629924144636,0.08625698710403379,0.024722748463600314,74,82,75,13,0.4218121899317975
1571,0.03562303388471736,0.03638408120524906,0.0279916569955717,70,66,53,6,0.7656055113705206
1572,0.02346672978203973,0.05548680319267245,-0.009711575181258874,84,79,77,2,0.37074711779640246
1573,0.023138775757395494,0.03693064747800864,0.04934596447194179,139,126,115,8,1.4556774766721028
1574,0.018761377455661633,0.09413910819237212,-0.002507954131280159,123,123,112,3,0.45960763730586546
1575,0.0385120837586607,0.0994692836022054,0.018358090395486432,130,123,116,3,0.20608823993162417
1576,-0.012503124859976948,0.06375018025973729,-0.010742384721938256,120,121,103,6,1.9589931107518215
1577,0.027775380355764198,0.09054848897731557,0.0021976651939123975,70,70,61,3,0.3075819767909176
1578,0.02589880948443293,0.040137858599372654,0.051686676823172024,136,126,115,3,1.2025068055717385
1579,0.03710624275479554,0.03022330823907085,-0.001339564871920093,166,166,146,2,0.9032058859914985
1580,0.033977243715396066,0.1032618496388118,0.011431104361446901,144,151,128,3,0.29060809112080066
1581,0.029891032544397646,0.040520819643416306,0.0451615173879222,200,181,162,3,0.31172345579986044
1582,-0.011347369094361853,0.061525403122827345,-0.009019983454446016,106,103,88,2,0.6375686421308912
1583,-0.005393304934442268,0.04475165809038388,-0.0002518378588144668,174,175,158,7,0.4784049731966684
1584,0.03323055141340295,0.033303729239202905,0.0004887028982531654,127,120,113,6,0.3824816877767599
1585,0.009597013112466295,0.03122636539757758,0.04663255701440323,137,126,110,4,0.09600122870050509
1586,-0.0039059890884387406,0.0727751099965287,-0.01646143705114406,85,84,75,2,0.21157174685896904
1587,0.029948599645328124,0.044870330371215565,0.024034644319122434,102,90,80,4,0.26943979669385765
1588,0.02265433689835373,0.05814672520016612,0.028228870400773515,173,165,156,5,0.6070144185914227
1589,0.023903884772963575,0.033374546640097015,0.0015905367777012008,114,107,105,3,0.6371319016808014
1590,0.014834042020916238,0.033144790006066634,0.03755558595006307,145,133,129,3,0.15092406205909822
1591,0.006461444929790747,0.07618923766436705,-0.0027374576895680316,179,176,161,2,0.08032604143520042
1592,0.04819801016940009,0.07154755874373522,0.034042580830868016,44,45,38,2,0.45464919844546575
1593,0.040395520119837804,0.059330529883320715,0.03709650128661737,142,132,125,4,0.3417219390175515
1594,0.03579761990761177,0.02712367258184412,-0.0071575858068274175,83,82,66,4,0.49580866121286726
1595,0.0441504055412904,0.07787892441843577,0.03032014635186136,218,205,194,2,0.046907883929603156
1596,0.042490139383220875,0.05058747261982306,0.02419661777643703,25,22,19,5,0.3935149129851137
1597,0.03188618351449834,0.09382700926430716,0.006632630617876077,46,44,42,2,0.5889200654638216
1598,0.03406209816097155,0.03920511951473463,0.05115920667156202,167,166,158,3,0.04994192144991677
1599,0.035348821575301094,0.03538193660939373,0.027397203619861338,78,75,60,6,1.2897164351217574
1600,-0.016427746033223136,0.028565270523082213,-0.001862334119668717,139,131,124,3,1.089735902914364
1601,-0.00045291373686762274,0.08217926916978271,-0.0133046852643313,139,135,102,2,0.23483082034137565
1602,0.015200617505745442,0.09097714161518441,-0.0010901880223142014,219,216,194,4,0.8972803006889589
1603,-0.009846077057654822,0.05518531546842477,-0.009900668743593369,61,57,53,8,0.8321034182648346
1604,0.042696672614191064,0.0759495388951442,0.024493432043814243,105,106,95,11,0.9680225845319911
1605,0.030708968243629845,0.09758291209458454,0.00454394077559917,68,60,46,4,0.721595392372352
1606,0.03782607162490362,0.03289636285139741,0.015154879718570987,185,176,166,7,0.4630766762591846
1607,0.04435161246355586,0.05713341809509934,0.0463960108356059,209,201,187,3,0.1822338207516179
1608,0.0439356015454072,0.023568525423345654,-0.0018244631518516705,86,82,72,13,0.35142696466250156
1609,0.031255355402290526,0.05115249907618812,0.0376606694858754,187,177,170,2,0.05755856328434379
1610,0.014067343414017115,0.032943104386826925,0.047790243208889874,155,150,150,3,0.20509323522772668
1611,0.043032973869975504,0.04945376571696092,0.04855138639067241,202,199,176,4,0.870562233897787
1612,0.00019589495644439456,0.08079488302459528,-0.008260123404532421,86,87,80,3,0.9966371785125085
1613,0.01875483874511721,0.08810218899289017,-0.006164498713741293,57,57,52,8,0.518621404025206
1614,0.01690590499787789,0.0816553469762413,-0.004761728063822821,82,80,71,8,0.95784569560306
1616,-0.019549880043982903,0.04029474299469167,-0.007048755820800309,1,0,0,3,1.2896538523587582
1617,-0.010839668593508527,0.03621083164862322,-0.012794914869674538,109,101,97,6,0.5144749880805225
1618,0.021663987283754037,0.1052634530014669,-0.00039855758355852313,112,112,98,3,0.8535657815619335
1619,0.04374148505938507,0.07794334099072488,0.03054499068206584,217,205,194,2,0.17546860772534678
1620,0.031104864442257248,0.08561923700495896,0.023255617514516286,155,147,140,3,1.7508624101851218
1621,0.04371070976097816,0.0716786829356108,0.028414124334426312,53,52,43,3,0.28998354000374066
1622,0.03655706754844398,0.03560245994063012,0.03137659036626198,85,81,68,3,1.0784086605382213
1623,0.04446593431384459,0.06260763898046962,0.036764990604383915,57,57,50,14,0.5522003836686797
1624,0.03815719408488772,0.05652939564131331,0.03637951066127966,236,221,211,6,0.5528297402130259
1625,0.042150297831506915,0.08367906365201622,0.01918202898785788,68,68,58,4,1.0601081657792748
1626,0.026616465237584482,0.08632964411369166,0.011862548455543185,147,143,131,6,0.37810077886044535
1627,0.024577159462418556,0.09501309786722521,0.008354600001100589,135,132,123,15,0.5004086116502838
1628,0.017319495238875483,0.05323591412431386,0.013452560328671042,127,121,107,3,0.6208292332025928
1629,0.025450273695561035,0.0855340961767599,0.002131865093346092,77,75,68,15,0.885100362575521
1630,0.0011272868993561533,0.07045783194816523,-0.0061027129961180124,200,199,179,10,0.3863091926324679
1631,0.008854185148661058,0.08672200004515138,-0.007056461015182903,141,141,125,9,0.7320157177672927
1632,0.02698630266057613,0.04619711826909584,-0.0011919991757795914,69,62,55,3,0.601012866636159
1633,0.03512439246522038,0.08562712894342055,0.021077217693750497,141,134,128,3,0.349338071926121
1634,0.04041964619733325,0.07465790944018277,0.018934523384224914,203,199,179,6,0.5621110298591442
1635,0.047141709389231165,0.027112198040688245,0.01633140854549123,108,104,93,5,0.32218168316251583
1636,0.03502923317502811,0.08340210813739352,0.02156883572787967,161,155,144,6,0.4235891526054887
1637,0.024165713969278576,0.09633712166375691,0.007575795335685052,158,156,145,12,0.6109643702021608
1638,0.037443831902247114,0.03352837700280458,0.004355315801287306,109,105,91,5,0.33118247637040693
1639,-0.014747705108555189,0.03952184054679208,-0.0025849126017728624,140,136,114,15,0.5908804970481637
1640,-0.01423450218417833,0.051670995029691816,-0.007285113810150177,129,123,93,2,0.06427223941788654
1641,0.008860976368602232,0.03761214022775403,0.01396141084382582,155,145,133,3,0.8067998902426182
1642,0.029403468535951268,0.03148481847378403,0.04341890468085988,98,92,89,2,0.053191508850884583
1643,0.040131515693912406,0.04529509340018222,0.04438179704667452,31,30,21,3,0.5355150851613469
1644,0.033737357547417794,0.08960543823772724,0.008280484654027311,107,105,93,9,0.5655013937205867
1645,0.028894433081122845,0.09999864587316877,0.002600412069892233,162,170,154,2,0.12546707059297196
1646,0.025745269249561026,0.08474050543229691,0.0024518585180971094,61,56,54,2,0.32276285344121874
1647,-0.010974979526555824,0.03434819576754677,-0.012592643217341477,91,88,80,2,0.13740369022214077
1648,0.03422470775519698,0.04414609445204325,0.04511409779331613,152,139,131,5,0.6058434615843598
1649,0.04427800803864253,0.06703528506325901,0.033857284766491365,88,92,83,3,0.36553653195239977
1650,0.04338543152447305,0.0580091040892531,0.03267446805299521,161,166,145,3,0.7198577102559874
1651,0.04734830359567625,0.026621277203901617,0.012111903239372394,101,99,90,9,0.36914826064597517
1652,0.0004382414994564247,0.06674200092589282,-0.01290741570959018,90,86,83,9,0.41741847143778366
1653,0.020812678822314707,0.024653442086306012,0.039642131505343285,82,71,56,2,0.1518132465222996
1654,0.0013829499035011659,0.08028932600541211,-0.007675847534298806,166,168,152,2,0.1467549025367639
1655,0.02981937060840811,0.07717634006938286,-0.0009012026237741707,128,124,114,4,0.2283253673939628
1656,-0.019541915710698236,0.03039677453191622,-0.005316833866046122,90,90,71,2,0.06511817035237184
1657,-0.006927066066069604,0.046927377173017634,-0.0006610886079025947,182,181,164,9,0.3780368121206823
1658,-0.0010346780977769756,0.06416165717402349,-0.012222304367033122,109,106,101,6,2.2912953471436257
1659,0.014034317988150783,0.03337943343696141,0.048980044624980144,178,176,165,3,0.3561112671416868
1660,0.016084606737667703,0.03565580406729759,0.030938139956558062,130,120,110,2,0.7966324315648952
1661,0.046677848204132434,0.02786492252783972,0.012274053269510449,103,101,86,3,0.25689459024747435
1662,0.03659261366816524,0.08614891022767455,0.012601081301656918,61,61,57,2,0.4985022217638089
1663,0.04330948912835859,0.04846690256678935,0.04589982420798912,25,23,19,4,0.41866493980668534
1664,0.036919572857063494,0.10208485353862821,0.014996712779054837,2,0,0,7,1.4799934726928723
1665,0.013897497342863312,0.08844965475694325,-0.0070207551394278695,57,56,52,3,1.199711143148195
1666,0.009393881365018416,0.03522295410047806,0.016211117747521257,216,208,195,3,0.1385008497263732
1667,0.005655256385772825,0.0826015875721084,-0.006841365472719899,139,136,114,5,0.5910869334192478
1668,0.015041352732626473,0.03419994636384333,0.046248930367520376,131,121,113,3,0.49612454674700407
1669,0.019042294852226995,0.03469035942091919,0.027942000784053192,136,128,119,2,0.0636558203202986
1670,-0.017959103904803046,0.03262807897878375,-0.010119328185190709,99,94,91,2,0.8379885070628428
1671,0.013989541698669082,0.08991478700925319,-0.011360866591769768,60,59,57,6,0.5245445110985757
1672,0.042897381719396485,0.06089781688228702,0.030054751406863582,176,175,156,2,0.779798346318285
1673,-0.011125270630812178,0.06025203903865421,-0.008783741886779455,107,104,87,2,0.8000552483218275
1674,-0.0032116856799505387,0.03138560080131983,0.009676232192424684,173,166,152,6,0.6180513500635613
1675,0.012649696592232649,0.05015186356627717,0.013379364381571944,97,89,75,6,0.8387499097742598
1676,0.032553867413706014,0.04394119861659664,0.0432487153725467,227,211,191,5,0.5223278012278096
1677,-0.00419052389807131,0.07008020447102371,-0.015854021880267275,67,63,63,2,0.43082462970165414
1678,0.022644748652889138,0.10033510892058267,0.001962840486910673,118,117,108,4,0.34877440897436235
1679,0.036318871113345606,0.09838966939265953,0.014895550612757866,145,131,111,10,0.6395063441687422
1680,0.02578700609417193,0.091811177125946,-0.0003217576747298763,53,51,48,9,0.5260153520893438
1681,0.004209796470783105,0.031841520971671956,0.03075094912393012,211,204,194,4,0.45335725863914805
1682,0.04313147218954583,0.05387276529600879,0.04621982113452476,48,48,35,4,0.1423919925506826
1683,0.030686417544793603,0.09615460736138624,0.005696194270800631,43,38,35,14,0.5024199394523178
1684,0.01919202760132302,0.05493445698751095,0.027597351302151265,147,137,127,2,0.4956153678871816
1685,0.016466188935587513,0.0814720155198794,0.008909939389811347,175,170,160,2,0.25942025271395297
1686,0.03616895228425184,0.04283417693812644,0.0037079778032608575,93,92,83,4,0.4384291243815257
1687,0.02952364096961046,0.09304192607216293,0.014592652837964005,173,171,156,2,0.1811048395986257
1688,0.037662856182550455,0.04606828406294236,0.05088276956613547,165,156,143,3,0.44817582536129347
1689,0.029375803851101206,0.09911611992131805,0.005902541893411073,83,84,79,7,0.9062191429999054
1690,0.04257554059954005,0.07500138659829443,0.024528022743529266,101,104,96,3,0.20386505843856814
1691,0.030546398067277786,0.05134303360618424,0.02614183102406195,145,133,124,3,0.4237814749536808
1692,0.033655822628410055,0.03303019881481681,0.0004400092563575648,119,112,107,2,0.13031756071011635
1693,0.04659771621256081,0.08457257879613711,0.027289002527607093,48,48,43,6,1.0894946492201298
1694,0.000690049724259281,0.02964770339413575,-0.004632188243313454,111,105,98,7,2.096379526062035
1695,0.030674512599325694,0.08567031758655345,0.00730057982777658,37,33,30,3,0.3897850091555841
1696,0.024204478784623774,0.038336932969734956,0.04413639632051824,198,187,181,6,0.5193046024607513
1697,0.045960654261013804,0.06049061255905062,0.04397017747303542,197,194,168,3,0.6449561632672336
1698,0.02904739840963664,0.043895094689811794,0.004152349144579769,100,97,86,11,1.2966272438582367
1699,0.021172158207485067,0.09683229182304127,0.0012638543396748753,123,121,107,4,0.3182914294607892
1700,0.03100021365169716,0.09712342741714639,0.014440158324544546,200,198,180,3,0.4948619772175149
1701,0.008262064359521704,0.073911459387088,-0.00772558790952867,118,115,107,4,0.1645424814341504
1702,0.037667607001440395,0.054714325442798944,0.039030315177090186,115,104,101,5,0.24177663480640715
